44.0598,31.3944,89.1906,
44.5614,31.7519,90.2239,
45.0658,32.1113,91.2633,
45.5731,32.4728,92.3088,
46.0833,32.8363,93.3605,
46.5962,33.2018,94.4184,
47.112,33.5693,95.4824,
47.6307,33.9389,96.5526,
48.1522,34.3105,97.629,
48.6765,34.6841,98.7115,
49.2037,35.0597,99.8002,
49.7337,35.4374,100.895,
50.2665,35.817,101.996,
50.8022,36.1987,103.104,
51.3407,36.5825,104.217,
51.8821,36.9682,105.337,
52.4263,37.356,106.463,
52.9734,37.7458,107.595,
53.5232,38.1376,108.733,
54.076,38.5314,109.878,
54.6315,38.9273,111.028,
55.1899,39.3252,112.185,
55.7512,39.7251,113.348,
56.3152,40.127,114.518,
56.8821,40.5309,115.693,
57.4519,40.9369,116.875,
58.0245,41.3449,118.063,
58.5999,41.7549,119.258,
59.1782,42.167,120.458,
59.7593,42.5811,121.665,
60.3433,42.9971,122.878,
60.9301,43.4153,124.097,
61.5197,43.8354,125.323,
62.1122,44.2576,126.555,
62.7075,44.6817,127.793,
63.3056,45.1079,129.037,
63.9066,45.5362,130.288,
64.5104,45.9664,131.545,
65.1171,46.3987,132.808,
65.7266,46.833,134.078,
66.339,47.2693,135.353,
66.9541,47.7077,136.636,
67.5722,48.148,137.924,
68.193,48.5904,139.219,
68.8167,49.0348,140.519,
69.4433,49.4813,141.827,
70.0727,49.9297,143.14,
70.7049,50.3802,144.46,
71.3399,50.8327,145.786,
71.9778,51.2873,147.119,
72.6186,51.7438,148.458,
73.2621,52.2024,149.803,
73.9086,52.663,151.154,
74.5578,53.1256,152.512,
75.2099,53.5903,153.876,
75.8648,54.0569,155.247,
76.5226,54.5256,156.623,
77.1832,54.9963,158.007,
77.8467,55.4691,159.396,
78.513,55.9438,160.792,
79.1821,56.4206,162.194,
79.8541,56.8994,163.603,
80.5289,57.3802,165.018,
81.2065,57.8631,166.439,
81.887,58.348,167.867,
82.5703,58.8349,169.301,
83.2565,59.3238,170.741,
83.9455,59.8147,172.188,
84.6374,60.3077,173.641,
85.332,60.8027,175.101,
86.0296,61.2997,176.567,
86.7299,61.7988,178.039,
87.4331,62.2998,179.518,
88.1392,62.8029,181.003,
88.848,63.308,182.495,
89.5598,63.8151,183.993,
90.2743,64.3243,185.497,
90.9917,64.8355,187.008,
91.712,65.3487,188.525,
92.4351,65.8639,190.049,
93.1611,66.3811,191.579,
93.89,66.9004,193.115,
94.6218,67.4217,194.658,
95.3565,67.945,196.208,
96.094,68.4703,197.763,
96.8345,68.9977,199.326,
97.5779,69.5271,200.894,
98.3242,70.0585,202.469,
99.0734,70.5919,204.051,
99.8256,71.1274,205.639,
100.581,71.6648,207.234,
101.339,72.2043,208.835,
102.1,72.7459,210.442,
102.864,73.2894,212.056,
103.631,73.835,213.676,
104.401,74.3826,215.303,
105.174,74.9322,216.937,
105.949,75.4838,218.577,
106.728,76.0375,220.223,
107.51,76.5932,221.876,
108.295,77.1509,223.535,
109.083,77.7106,225.201,
109.874,78.2723,226.873,
110.668,78.8361,228.552,
111.465,79.4019,230.237,
112.265,79.9697,231.929,
113.068,80.5396,233.627,
113.875,81.1114,235.332,
114.684,81.6853,237.044,
115.496,82.2613,238.762,
116.312,82.8392,240.486,
117.13,83.4191,242.217,
117.952,84.0011,243.955,
118.777,84.5851,245.699,
119.605,85.1712,247.449,
120.436,85.7592,249.206,
121.27,86.3493,250.97,
122.107,86.9414,252.74,
122.947,87.5355,254.517,
123.791,88.1317,256.3,
124.638,88.7298,258.09,
125.488,89.33,259.887,
126.341,89.9322,261.69,
127.197,90.5365,263.499,
128.056,91.1427,265.315,
128.919,91.751,267.138,
129.785,92.3613,268.967,
130.654,92.9736,270.803,
131.526,93.588,272.646,
132.402,94.2044,274.495,
133.28,94.8228,276.351,
134.162,95.4432,278.213,
135.048,96.0656,280.082,
135.936,96.6901,281.957,
136.828,97.3166,283.839,
137.723,97.9451,285.728,
138.621,98.5756,287.623,
139.523,99.2082,289.525,
140.428,99.8428,291.433,
141.336,100.479,293.348,
142.247,101.118,295.27,
143.162,101.759,297.198,
144.08,102.401,299.133,
145.002,103.046,301.075,
145.926,103.693,303.023,
146.855,104.341,304.978,
147.786,104.992,306.939,
148.721,105.645,308.907,
149.659,106.3,310.882,
150.601,106.957,312.864,
151.546,107.616,314.852,
152.494,108.276,316.846,
153.446,108.939,318.848,
154.401,109.604,320.856,
155.36,110.271,322.87,
156.322,110.94,324.892,
157.287,111.611,326.92,
158.256,112.284,328.954,
159.229,112.959,330.996,
160.204,113.636,333.044,
161.184,114.315,335.098,
162.166,114.996,337.16,
163.153,115.68,339.228,
164.142,116.365,341.302,
165.136,117.052,343.384,
166.132,117.741,345.472,
167.132,118.432,347.566,
168.136,119.126,349.668,
169.143,119.821,351.776,
170.154,120.518,353.891,
171.169,121.218,356.012,
172.186,121.919,358.141,
173.208,122.622,360.276,
174.233,123.328,362.417,
175.262,124.035,364.566,
176.294,124.744,366.721,
177.329,125.456,368.883,
178.369,126.169,371.051,
179.412,126.885,373.226,
180.458,127.602,375.408,
181.509,128.322,377.597,
182.562,129.044,379.792,
183.62,129.767,381.995,
184.681,130.493,384.203,
185.746,131.22,386.419,
186.814,131.95,388.641,
187.886,132.682,390.87,
188.962,133.415,393.106,
190.041,134.151,395.348,
191.124,134.889,397.598,
192.211,135.629,399.854,
193.302,136.371,402.116,
194.396,137.114,404.386,
195.494,137.86,406.662,
196.596,138.608,408.944,
197.701,139.358,411.234,
198.81,140.11,413.53,
199.923,140.864,415.833,
201.04,141.62,418.143,
202.16,142.378,420.459,
203.284,143.138,422.782,
204.412,143.9,425.112,
205.544,144.664,427.449,
206.68,145.43,429.792,
207.819,146.198,432.142,
208.962,146.968,434.498,
210.109,147.74,436.862,
211.26,148.514,439.232,
212.414,149.291,441.609,
213.573,150.069,443.992,
214.735,150.849,446.383,
215.901,151.631,448.78,
217.071,152.416,451.183,
218.245,153.202,453.594,
219.423,153.99,456.011,
220.605,154.781,458.435,
221.79,155.573,460.865,
222.98,156.367,463.302,
224.173,157.164,465.746,
225.371,157.962,468.197,
226.572,158.763,470.654,
227.777,159.565,473.119,
228.986,160.37,475.589,
230.199,161.176,478.067,
231.416,161.985,480.551,
232.637,162.795,483.042,
233.862,163.608,485.54,
235.091,164.423,488.044,
236.324,165.239,490.555,
237.561,166.058,493.073,
238.801,166.879,495.597,
240.046,167.701,498.128,
241.295,168.526,500.666,
242.548,169.353,503.211,
243.805,170.182,505.762,
245.066,171.013,508.32,
246.331,171.845,510.885,
247.6,172.68,513.456,
248.873,173.517,516.034,
250.15,174.356,518.619,
251.432,175.197,521.21,
252.717,176.04,523.808,
254.007,176.885,526.413,
255.3,177.732,529.025,
256.598,178.581,531.643,
257.9,179.432,534.268,
259.205,180.285,536.899,
260.516,181.14,539.538,
261.83,181.997,542.183,
263.148,182.856,544.834,
264.47,183.718,547.493,
265.797,184.581,550.158,
267.128,185.446,552.829,
268.463,186.313,555.508,
269.802,187.182,558.193,
271.145,188.054,560.885,
272.493,188.927,563.583,
273.845,189.802,566.288,
275.201,190.68,569,
276.561,191.559,571.719,
277.925,192.44,574.444,
279.294,193.324,577.176,
280.667,194.209,579.914,
282.044,195.097,582.659,
283.425,195.986,585.411,
284.811,196.878,588.17,
286.201,197.771,590.935,
287.595,198.667,593.707,
288.994,199.564,596.486,
290.396,200.464,599.271,
291.804,201.366,602.063,
293.215,202.269,604.861,
294.631,203.175,607.666,
296.051,204.083,610.478,
297.475,204.992,613.297,
298.904,205.904,616.122,
300.337,206.818,618.954,
301.774,207.733,621.793,
303.216,208.651,624.638,
304.662,209.571,627.49,
306.113,210.493,630.348,
307.568,211.417,633.213,
309.027,212.343,636.085,
310.491,213.271,638.964,
311.959,214.201,641.849,
313.432,215.133,644.741,
314.909,216.067,647.639,
316.39,217.003,650.544,
317.876,217.941,653.456,
319.367,218.881,656.374,
320.861,219.823,659.299,
322.361,220.767,662.231,
323.864,221.713,665.169,
325.373,222.661,668.114,
326.885,223.611,671.066,
328.403,224.563,674.024,
329.924,225.518,676.989,
331.451,226.474,679.96,
332.981,227.432,682.938,
334.517,228.392,685.923,
336.056,229.355,688.914,
337.601,230.319,691.912,
339.15,231.285,694.917,
340.703,232.254,697.928,
342.261,233.224,700.946,
343.824,234.197,703.971,
345.391,235.171,707.002,
346.962,236.148,710.039,
348.539,237.126,713.084,
350.12,238.107,716.135,
351.705,239.089,719.192,
353.295,240.074,722.256,
354.89,241.06,725.327,
356.49,242.049,728.405,
358.094,243.039,731.489,
359.702,244.032,734.579,
361.316,245.027,737.676,
362.934,246.023,740.78,
364.557,247.022,743.891,
366.184,248.023,747.008,
367.816,249.026,750.131,
369.453,250.03,753.262,
371.094,251.037,756.398,
372.74,252.046,759.542,
374.391,253.057,762.692,
376.047,254.07,765.848,
377.707,255.085,769.011,
379.372,256.102,772.181,
381.042,257.121,775.358,
382.717,258.142,778.541,
384.396,259.165,781.73,
386.08,260.19,784.926,
387.769,261.217,788.129,
389.462,262.246,791.338,
391.16,263.277,794.554,
392.863,264.31,797.777,
394.571,265.345,801.006,
396.283,266.382,804.241,
398.001,267.421,807.484,
399.723,268.463,810.732,
401.449,269.506,813.988,
403.181,270.551,817.25,
404.917,271.598,820.519,
406.658,272.648,823.794,
408.404,273.699,827.076,
410.155,274.752,830.364,
411.91,275.808,833.659,
413.67,276.865,836.961,
415.435,277.924,840.269,
417.204,278.986,843.584,
418.979,280.049,846.905,
420.758,281.115,850.233,
422.542,282.182,853.568,
424.331,283.252,856.909,
426.124,284.323,860.257,
427.923,285.397,863.611,
429.726,286.472,866.972,
431.534,287.55,870.34,
433.347,288.63,873.714,
435.164,289.711,877.095,
436.986,290.795,880.482,
438.814,291.881,883.876,
440.645,292.968,887.277,
442.482,294.058,890.684,
444.324,295.15,894.098,
446.17,296.244,897.518,
448.021,297.34,900.945,
449.877,298.437,904.379,
451.738,299.537,907.819,
453.604,300.639,911.266,
455.474,301.743,914.719,
457.349,302.849,918.179,
459.229,303.957,921.646,
461.114,305.067,925.119,
463.004,306.179,928.599,
464.899,307.293,932.085,
466.798,308.409,935.578,
468.702,309.527,939.078,
470.611,310.647,942.584,
472.525,311.769,946.097,
474.444,312.893,949.616,
476.368,314.02,953.143,
478.296,315.148,956.675,
480.229,316.278,960.215,
482.168,317.41,963.76,
484.111,318.545,967.313,
486.058,319.681,970.872,
488.011,320.819,974.438,
489.969,321.959,978.01,
491.931,323.102,981.589,
493.898,324.246,985.175,
495.871,325.393,988.767,
497.848,326.541,992.366,
499.829,327.691,995.971,
501.816,328.844,999.583,
503.808,329.998,1003.2,
505.804,331.155,1006.83,
507.806,332.313,1010.46,
509.812,333.474,1014.1,
511.823,334.636,1017.74,
513.839,335.801,1021.39,
515.86,336.968,1025.05,
517.886,338.136,1028.72,
519.917,339.307,1032.39,
521.952,340.48,1036.07,
523.993,341.654,1039.75,
526.038,342.831,1043.44,
528.089,344.01,1047.14,
530.144,345.191,1050.85,
532.204,346.373,1054.56,
534.269,347.558,1058.27,
536.339,348.745,1062,
538.414,349.934,1065.73,
540.493,351.125,1069.47,
542.578,352.318,1073.21,
544.668,353.513,1076.96,
546.762,354.71,1080.72,
548.862,355.909,1084.48,
550.966,357.11,1088.26,
553.075,358.313,1092.03,
555.189,359.518,1095.82,
557.309,360.725,1099.61,
559.433,361.934,1103.4,
561.562,363.145,1107.21,
563.696,364.358,1111.02,
565.834,365.573,1114.84,
567.978,366.791,1118.66,
570.127,368.01,1122.49,
572.281,369.231,1126.33,
574.439,370.454,1130.17,
576.603,371.68,1134.02,
578.772,372.907,1137.88,
580.945,374.136,1141.74,
583.124,375.368,1145.61,
585.307,376.601,1149.49,
587.495,377.836,1153.37,
589.689,379.074,1157.26,
591.887,380.313,1161.16,
594.09,381.555,1165.06,
596.299,382.798,1168.97,
598.512,384.044,1172.89,
600.73,385.291,1176.81,
602.953,386.541,1180.74,
605.181,387.792,1184.68,
607.414,389.046,1188.62,
609.652,390.302,1192.57,
611.896,391.559,1196.53,
614.144,392.819,1200.49,
616.397,394.081,1204.46,
618.655,395.344,1208.43,
620.918,396.61,1212.42,
623.186,397.878,1216.41,
625.459,399.148,1220.4,
627.737,400.419,1224.4,
630.02,401.693,1228.41,
632.308,402.969,1232.43,
634.601,404.247,1236.45,
636.899,405.527,1240.48,
639.202,406.809,1244.52,
641.51,408.093,1248.56,
643.823,409.379,1252.61,
646.142,410.667,1256.66,
648.465,411.957,1260.73,
650.793,413.249,1264.8,
653.126,414.543,1268.87,
655.464,415.839,1272.95,
657.807,417.137,1277.04,
660.156,418.437,1281.14,
662.509,419.739,1285.24,
664.867,421.043,1289.35,
667.231,422.35,1293.46,
669.599,423.658,1297.59,
671.973,424.968,1301.71,
674.351,426.28,1305.85,
676.735,427.595,1309.99,
679.123,428.911,1314.14,
681.517,430.229,1318.3,
683.916,431.55,1322.46,
686.319,432.872,1326.63,
688.728,434.196,1330.8,
691.142,435.523,1334.98,
693.561,436.851,1339.17,
695.985,438.182,1343.37,
698.414,439.514,1347.57,
700.848,440.849,1351.78,
703.287,442.185,1355.99,
705.732,443.524,1360.21,
708.181,444.864,1364.44,
710.635,446.207,1368.67,
713.095,447.552,1372.92,
715.559,448.898,1377.16,
718.029,450.247,1381.42,
720.504,451.598,1385.68,
722.984,452.95,1389.95,
725.468,454.305,1394.22,
727.958,455.662,1398.5,
730.454,457.021,1402.79,
732.954,458.381,1407.09,
735.459,459.744,1411.39,
737.969,461.109,1415.7,
740.485,462.476,1420.01,
743.006,463.845,1424.33,
745.531,465.216,1428.66,
748.062,466.589,1432.99,
750.598,467.964,1437.33,
753.139,469.341,1441.68,
755.685,470.72,1446.04,
758.237,472.101,1450.4,
760.793,473.484,1454.77,
763.354,474.869,1459.14,
765.921,476.256,1463.52,
768.493,477.645,1467.91,
771.07,479.036,1472.3,
773.652,480.43,1476.7,
776.239,481.825,1481.11,
778.831,483.222,1485.53,
781.429,484.621,1489.95,
784.031,486.022,1494.37,
786.639,487.426,1498.81,
789.252,488.831,1503.25,
791.87,490.238,1507.7,
794.493,491.648,1512.15,
797.121,493.059,1516.61,
799.755,494.473,1521.08,
802.394,495.888,1525.55,
805.037,497.305,1530.03,
807.686,498.725,1534.52,
810.34,500.146,1539.01,
813,501.57,1543.51,
815.664,502.995,1548.02,
818.334,504.423,1552.53,
821.009,505.853,1557.06,
823.688,507.284,1561.58,
826.374,508.718,1566.12,
829.064,510.153,1570.66,
831.759,511.591,1575.2,
834.46,513.031,1579.76,
837.166,514.473,1584.32,
839.877,515.916,1588.89,
842.593,517.362,1593.46,
845.315,518.81,1598.04,
848.041,520.26,1602.63,
850.773,521.712,1607.22,
853.51,523.165,1611.82,
856.252,524.621,1616.43,
859,526.079,1621.04,
861.752,527.539,1625.66,
864.51,529.001,1630.29,
867.273,530.465,1634.92,
870.042,531.931,1639.56,
872.815,533.399,1644.21,
875.594,534.869,1648.86,
878.378,536.341,1653.52,
881.167,537.815,1658.19,
883.961,539.291,1662.86,
886.761,540.769,1667.54,
889.565,542.25,1672.23,
892.375,543.732,1676.92,
895.191,545.216,1681.62,
898.011,546.702,1686.33,
900.837,548.19,1691.04,
903.668,549.681,1695.76,
906.504,551.173,1700.49,
909.346,552.667,1705.22,
912.192,554.164,1709.96,
915.044,555.662,1714.71,
917.901,557.162,1719.46,
920.764,558.665,1724.22,
923.632,560.169,1728.99,
926.505,561.676,1733.76,
929.383,563.184,1738.54,
932.266,564.695,1743.33,
935.155,566.207,1748.12,
938.049,567.722,1752.92,
940.948,569.238,1757.73,
943.853,570.757,1762.54,
946.763,572.277,1767.36,
949.678,573.8,1772.19,
952.598,575.325,1777.02,
955.524,576.851,1781.86,
958.455,578.38,1786.71,
961.391,579.911,1791.56,
964.332,581.444,1796.42,
967.279,582.978,1801.29,
970.231,584.515,1806.16,
973.189,586.054,1811.04,
976.151,587.595,1815.93,
979.119,589.138,1820.82,
982.092,590.682,1825.72,
985.071,592.229,1830.63,
988.055,593.778,1835.54,
991.044,595.329,1840.46,
994.039,596.882,1845.39,
997.038,598.437,1850.32,
1000.04,599.994,1855.26,
1003.05,601.553,1860.21,
1006.07,603.114,1865.16,
1009.09,604.677,1870.12,
1012.12,606.243,1875.09,
1015.15,607.81,1880.06,
1018.19,609.379,1885.04,
1021.23,610.95,1890.03,
1024.28,612.523,1895.02,
1027.33,614.098,1900.02,
1030.39,615.676,1905.03,
1033.45,617.255,1910.04,
1036.52,618.836,1915.06,
1039.59,620.42,1920.08,
1042.67,622.005,1925.12,
1045.76,623.592,1930.16,
1048.85,625.182,1935.2,
1051.95,626.773,1940.26,
1055.05,628.366,1945.32,
1058.15,629.962,1950.38,
1061.26,631.559,1955.46,
1064.38,633.159,1960.54,
1067.5,634.76,1965.62,
1070.63,636.364,1970.72,
1073.77,637.969,1975.82,
1076.9,639.577,1980.92,
1080.05,641.187,1986.03,
1083.2,642.798,1991.15,
1086.35,644.412,1996.28,
1089.51,646.028,2001.41,
1092.68,647.645,2006.55,
1095.85,649.265,2011.7,
1099.03,650.887,2016.85,
1102.21,652.51,2022.01,
1105.39,654.136,2027.18,
1108.59,655.764,2032.35,
1111.78,657.394,2037.53,
1114.99,659.026,2042.72,
1118.2,660.66,2047.91,
1121.41,662.296,2053.11,
1124.63,663.933,2058.32,
1127.86,665.573,2063.53,
1131.09,667.215,2068.75,
1134.32,668.859,2073.98,
1137.56,670.505,2079.21,
1140.81,672.153,2084.45,
1144.06,673.803,2089.7,
1147.32,675.456,2094.95,
1150.58,677.11,2100.21,
1153.85,678.766,2105.48,
1157.12,680.424,2110.75,
1160.4,682.084,2116.03,
1163.69,683.746,2121.32,
1166.98,685.411,2126.61,
1170.27,687.077,2131.91,
1173.57,688.745,2137.22,
1176.88,690.415,2142.53,
1180.19,692.088,2147.85,
1183.51,693.762,2153.17,
1186.83,695.438,2158.51,
1190.16,697.117,2163.85,
1193.49,698.797,2169.19,
1196.83,700.48,2174.55,
1200.17,702.164,2179.91,
1203.52,703.85,2185.27,
1206.88,705.539,2190.65,
1210.24,707.229,2196.03,
1213.61,708.922,2201.41,
1216.98,710.617,2206.81,
1220.36,712.313,2212.21,
1223.74,714.012,2217.61,
1227.13,715.712,2223.03,
1230.52,717.415,2228.45,
1233.92,719.12,2233.87,
1237.32,720.826,2239.31,
1240.73,722.535,2244.75,
1244.15,724.246,2250.19,
1247.57,725.959,2255.65,
1251,727.673,2261.11,
1254.43,729.39,2266.57,
1257.87,731.109,2272.05,
1261.31,732.83,2277.53,
1264.76,734.553,2283.01,
1268.21,736.278,2288.51,
1271.67,738.004,2294.01,
1275.14,739.733,2299.51,
1278.61,741.464,2305.03,
1282.08,743.197,2310.55,
1285.57,744.932,2316.07,
1289.05,746.669,2321.61,
1292.54,748.408,2327.15,
1296.04,750.15,2332.69,
1299.55,751.893,2338.25,
1303.06,753.638,2343.81,
1306.57,755.385,2349.37,
1310.09,757.134,2354.95,
1313.62,758.885,2360.53,
1317.15,760.638,2366.11,
1320.68,762.394,2371.71,
1324.23,764.151,2377.31,
1327.77,765.91,2382.91,
1331.33,767.672,2388.53,
1334.89,769.435,2394.15,
1338.45,771.2,2399.77,
1342.02,772.968,2405.41,
1345.6,774.737,2411.05,
1349.18,776.508,2416.7,
1352.77,778.282,2422.35,
1356.36,780.057,2428.01,
1359.96,781.835,2433.68,
1363.56,783.614,2439.35,
1367.17,785.396,2445.03,
1370.78,787.179,2450.72,
1374.4,788.965,2456.41,
1378.03,790.753,2462.11,
1381.66,792.542,2467.82,
1385.3,794.334,2473.53,
1388.94,796.127,2479.25,
1392.59,797.923,2484.98,
1396.24,799.721,2490.71,
1399.9,801.521,2496.45,
1403.57,803.322,2502.2,
1407.24,805.126,2507.95,
1410.91,806.932,2513.71,
1414.59,808.74,2519.48,
1418.28,810.55,2525.26,
1421.97,812.361,2531.04,
1425.67,814.175,2536.82,
1429.38,815.991,2542.62,
1433.09,817.809,2548.42,
1436.8,819.629,2554.22,
1440.52,821.451,2560.04,
1444.25,823.275,2565.86,
1447.98,825.101,2571.69,
1451.72,826.929,2577.52,
1455.46,828.759,2583.36,
1459.21,830.591,2589.21,
1462.96,832.425,2595.06,
1466.72,834.262,2600.92,
1470.49,836.1,2606.79,
1474.26,837.94,2612.66,
1478.04,839.782,2618.55,
1481.82,841.626,2624.43,
1485.61,843.473,2630.33,
1489.4,845.321,2636.23,
1493.2,847.171,2642.13,
1497.01,849.023,2648.05,
1500.82,850.878,2653.97,
1504.64,852.734,2659.9,
1508.46,854.593,2665.83,
1512.29,856.453,2671.77,
1516.12,858.315,2677.72,
1519.96,860.18,2683.67,
1523.81,862.046,2689.63,
1527.66,863.915,2695.6,
1531.51,865.785,2701.58,
1535.37,867.658,2707.56,
1539.24,869.532,2713.54,
1543.12,871.409,2719.54,
1546.99,873.288,2725.54,
1550.88,875.168,2731.55,
1554.77,877.051,2737.56,
1558.67,878.936,2743.58,
1562.57,880.822,2749.61,
1566.47,882.711,2755.65,
1570.39,884.602,2761.69,
1574.31,886.495,2767.73,
1578.23,888.389,2773.79,
1582.16,890.286,2779.85,
1586.1,892.185,2785.92,
1590.04,894.086,2791.99,
1593.99,895.989,2798.07,
1597.94,897.894,2804.16,
1601.9,899.801,2810.26,
1605.86,901.71,2816.36,
1609.83,903.62,2822.46,
1613.81,905.533,2828.58,
1617.79,907.448,2834.7,
1621.78,909.366,2840.83,
1625.77,911.285,2846.96,
1629.77,913.206,2853.1,
1633.77,915.129,2859.25,
1637.79,917.054,2865.41,
1641.8,918.981,2871.57,
1645.82,920.91,2877.74,
1649.85,922.841,2883.91,
1653.88,924.775,2890.09,
1657.92,926.71,2896.28,
1661.97,928.647,2902.48,
1666.02,930.586,2908.68,
1670.07,932.528,2914.89,
1674.14,934.471,2921.1,
1678.2,936.416,2927.32,
1682.28,938.364,2933.55,
1686.36,940.313,2939.78,
1690.44,942.265,2946.03,
1694.53,944.218,2952.27,
1698.63,946.174,2958.53,
1702.73,948.131,2964.79,
1706.84,950.091,2971.06,
1710.95,952.052,2977.33,
1715.07,954.016,2983.62,
1719.2,955.981,2989.9,
1723.33,957.949,2996.2,
1727.47,959.918,3002.5,
